,steps,vrep_steps,travelled_distances
0,356.0,483.0,15.1193914413
1,178.0,249.0,7.25207614899
2,459.0,615.0,18.660238266
3,189.0,255.0,7.34136104584
4,458.0,612.0,18.3309803009
5,188.0,259.0,7.51131057739
6,457.0,617.0,18.5909347534
7,192.0,260.0,7.45721626282
8,458.0,622.0,18.8463344574
9,439.0,555.0,17.213092804
10,4187.0,5237.0,163.698806763
11,3884.0,5203.0,164.53805542
12,4569.0,5322.0,165.354141235
13,5297.0,5319.0,165.413085938
14,4368.0,5365.0,164.981399536
