,steps,vrep_steps,travelled_distances
0,415.0,501.0,15.683221817
1,587.0,679.0,21.0551280975
2,133.0,155.0,4.37109279633
3,133.0,154.0,4.41108560562
4,391.0,427.0,12.8656015396
5,248.0,296.0,8.69239997864
6,5150.0,5355.0,172.266723633
7,6804.0,5342.0,173.082702637
