distances,positions[0],positions[1],rewards,steps,travelled_distance
-0.3806294799,4.0799570084,5.2832984924,-4.13588569912E-05,95,2.9182173408
-0.3806294799,4.0976715088,5.3123064041,-4.13588569912E-05,96,2.952206493
-0.4196324945,4.1108598709,5.3489999771,-5.54202646418E-05,97,2.9911981741
-0.4149454832,4.1108598709,5.3489999771,-5.35839084273E-05,98,2.9911981741
-0.4283879399,4.141371727,5.361228466,-5.89621038461E-05,99,3.0240692754
-0.4283879399,4.1714887619,5.3785004616,-5.89621038461E-05,100,3.0587875361
-0.4556437135,4.1915230751,5.4040117264,-7.09475514178E-05,101,3.0912251429
-0.4939662814,4.2034645081,5.437625885,-9.03968250288E-05,102,3.1268973938
-0.5437540412,4.2134275436,5.4671564102,-0.0001205782,103,3.1580633045
-0.5496977568,4.2239656448,5.4919080734,-0.0001245756,104,3.1849649106
-0.558962822,4.241476059,5.5068888664,-0.0001309815,105,3.2080091889
-0.558962822,4.2600831986,5.521229744,-0.0001309815,106,3.2315014518
-0.5879086852,4.2600831986,5.521229744,-0.0001524021,107,3.2315014518
-0.5879086852,4.2710700035,5.5460500717,-0.0001524021,108,3.2586447484
-0.6139695644,4.2909069061,5.5557804108,-0.0001735808,109,3.280739594
-0.6269803643,4.3051242828,5.577735424,-0.0001848515,110,3.3068959776
-0.6291376948,4.3307566643,5.6010336876,-0.0001867662,111,3.3415345121
-0.6332047582,4.3436655998,5.6083154678,-0.0001904118,112,3.3563556098
-0.6243141294,4.3436655998,5.6083154678,-0.0001825033,113,3.3563556098
-0.6040152907,4.3648056984,5.607834816,-0.0001652742,114,3.3775011719
-0.6106190085,4.3974385262,5.6003627777,-0.0001707545,115,3.4109785196
-0.6106241345,4.4343614578,5.6088991165,-0.0001707588,116,3.448875379
-0.6175588369,4.4679923058,5.615357399,-0.0001766429,117,3.4831207196
-0.6175588369,4.4679923058,5.615357399,-0.0001766429,118,3.4831207196
-0.6167544127,4.5103464127,5.641617775,-0.0001759536,119,3.5329552229
-0.5973694324,4.5283575058,5.6449599266,-0.0001598786,120,3.5512737778
-0.600953877,4.5496397018,5.6461305618,-0.0001627739,121,3.5725881451
-0.5860999227,4.5850772858,5.6551733017,-0.0001509998,122,3.6091612705
-0.5660926104,4.6138134003,5.65244627,-0.0001360579,123,3.6380264914
-0.5438100696,4.650036335,5.6508097649,-0.0001206155,124,3.6742863749
-0.5210857987,4.6927309036,5.6522626877,-0.000106118,125,3.7170056582
-0.5210801959,4.7305054665,5.6687955856,-0.0001061146,126,3.7582397984
-0.5013059974,4.7597413063,5.6841669083,-9.4486544025E-05,127,3.7912702675
-0.47646451,4.7909145355,5.6848006249,-8.11246684859E-05,128,3.8224499374
-0.4462721348,4.8286800385,5.6825170517,-6.66592732463E-05,129,3.860284418
-0.4007388949,4.9168148041,5.6610679627,-4.82664938499E-05,130,3.9509916412
-0.3680906296,4.9168148041,5.6610679627,-3.74046459963E-05,131,3.9509916412
-0.3485255837,4.9668149948,5.6521716118,-3.17515735644E-05,132,4.0017771128
-0.3170651197,5.0147027969,5.6549396515,-0.000023906,133,4.0497448481
-0.3043897152,5.0623269081,5.6510400772,-0.000021152,134,4.0975283458
-0.2989393473,5.1074180603,5.6611719132,-0.000020036,135,4.1437437773
-0.2760119438,5.1498861313,5.6803331375,-1.57704792111E-05,136,4.190334437
-0.2451719046,5.1905808449,5.6873807907,-1.10528268297E-05,137,4.2316349107
-0.2054468393,5.2284240723,5.6837568283,-6.50368736422E-06,138,4.269651262
-0.2054468393,5.2667965889,5.669957161,-6.50368736422E-06,139,4.310429698
-0.1749292612,5.3031415939,5.6590299606,-4.01465887514E-06,140,4.3483818139
-0.150406003,5.3373117447,5.6521978378,-2.55185958496E-06,141,4.383228293
-0.1483126879,5.3700232506,5.6661281586,-2.44678709075E-06,142,4.4187824272
-0.1382471323,5.3700232506,5.6661281586,-1.98166234689E-06,143,4.4187824272
-0.1382471323,5.4099702835,5.6853132248,-1.98166234689E-06,144,4.4630975736
-0.1058760881,5.4513030052,5.6881394386,-8.90133044865E-07,145,4.5045268068
-0.0817927122,5.4854617119,5.6881656647,-4.10397864007E-07,146,4.5386855236
-0.0349693298,5.5165529251,5.6900086403,-3.20717894102E-08,147,4.5698313114
-0.0209296942,5.5476489067,5.6853666306,-6.87622233767E-09,148,4.6012718636
-0.0054343939,5.5738935471,5.6876325607,-1.20368985873E-10,149,4.6276141412
-0.0095157623,5.5988206863,5.6889863014,-6.46237301531E-10,150,4.6525780128
0.004124999,5.6217103005,5.7065916061,5.26420533322E-11,151,4.6814550139
0.0076637268,5.6517300606,5.7181959152,3.37583574803E-10,152,4.7136395752
0.0204225779,5.679476738,5.7364435196,6.38841240969E-09,153,4.7468488084
0.033854723,5.7093982697,5.7497644424,2.91017467269E-08,154,4.7796015952
0.0437700748,5.7355270386,5.7590479851,6.28916705978E-08,155,4.8073305824
0.0424236059,5.7783093453,5.785738945,5.72643061682E-08,156,4.8577561028
0.0575469732,5.8043909073,5.795144558,1.42931753574E-07,157,4.8854817846
0.0588003397,5.8224406242,5.8089017868,1.52475746614E-07,158,4.9081765775
0.0477286577,5.8224406242,5.8089017868,8.1545298326E-08,159,4.9081765775
0.0328720808,5.8372359276,5.831820488,2.6640529394E-08,160,4.9354560179
0.0525118113,5.8539924622,5.8634581566,1.08600608475E-07,161,4.9712571844
0.0513751507,5.9101085663,5.9036736488,1.01699914858E-07,162,5.0402956009
0.0514010191,5.9345216751,5.9284710884,1.01853616047E-07,163,5.0750937746
0.0374045372,5.9345216751,5.9284710884,3.92494992565E-08,164,5.0750937746
0.0163804293,5.9675254822,6.0001420975,3.29637870333E-09,165,5.1539986847
0.0304734707,5.9675254822,6.0001420975,2.12239895262E-08,166,5.1539986847
0.0304734707,5.9994821549,6.0254120827,2.12239895262E-08,167,5.194739341
0.0390253067,5.9994821549,6.0254120827,4.45759120696E-08,168,5.194739341
0.0390253067,6.0279417038,6.0476388931,4.45759120696E-08,169,5.2308499631
0.0390253067,6.0279417038,6.0476388931,4.45759120696E-08,170,5.2308499631
0.0605022907,6.0583701134,6.0620265007,1.66102709879E-07,171,5.2645084147
0.04933393,6.0811095238,6.0795035362,9.00530452492E-08,172,5.2931881559
0.0277395248,6.0951657295,6.1046419144,0.000000016,173,5.3219894575
0.0277395248,6.0951657295,6.1046419144,0.000000016,174,5.3219894575
0.0010231733,6.1039776802,6.1384439468,8.03357588083E-13,175,5.3569212177
-0.0126529932,6.1203584671,6.2127838135,-1.5192914281E-09,176,5.4330444465
-0.0311300755,6.1287117004,6.2493815422,-2.26256874463E-08,177,5.470583363
-0.0227218866,6.1536865234,6.2733130455,-8.79821214319E-09,178,5.5051732262
0.0110977888,6.1894865036,6.2899928093,0.000000001,179,5.5446682018
0.0030111074,6.2222499847,6.3063874245,2.04757595677E-11,180,5.5813046468
-0.0049165487,6.2396063805,6.3304615021,-8.91337764196E-11,181,5.6109830175
-0.0233979225,6.2529687882,6.3549551964,-9.607118746E-09,182,5.6388845408
-0.0233979225,6.2597355843,6.3837366104,-9.607118746E-09,183,5.6684507262
-0.0513607264,6.2597355843,6.3837366104,-1.01614277696E-07,184,5.6684507262
-0.0751208067,6.2606458664,6.4173674583,-3.17937673825E-07,185,5.7020938911
-0.0814396143,6.2602987289,6.4490914345,-4.05105731629E-07,186,5.7338197665
-0.0790897608,6.2668881416,6.4726953507,-0.000000371,187,5.7583261987
-0.0855970383,6.2805929184,6.4917898178,-4.70367684934E-07,188,5.7818298065
-0.0804864168,6.3116149902,6.5303168297,-0.000000391,189,5.8312939308
-0.0814622641,6.3373293877,6.5476775169,-4.05443826369E-07,190,5.8623201084
-0.0774294138,6.3534264565,6.571228981,-3.48160243415E-07,191,5.8908470621
-0.0722266436,6.3721847534,6.5870733261,-2.82587900746E-07,192,5.9154014298
-0.0545935631,6.4219141007,6.6111326218,-0.000000122,193,5.9706450511
-0.0523433685,6.4476575851,6.6296906471,-1.07558879029E-07,194,6.00238032
-0.0418092012,6.4671278,6.6456136704,-5.4812154708E-08,195,6.0275324956
-0.0299136639,6.4893331528,6.6563391686,-2.00756719824E-08,196,6.0521924633
-0.0112431049,6.5145330429,6.6663322449,-1.06590881933E-09,197,6.0793014292
0.0223360062,6.5452318192,6.6737098694,8.35752772161E-09,198,6.110874269
0.0395526886,6.6288247109,6.687584877,4.64076197031E-08,199,6.1956108453
0.037173152,6.6288247109,6.687584877,3.85256012174E-08,200,6.1956108453
0.0736298561,6.6618995667,6.7128534317,2.99380230675E-07,201,6.2372335068
0.0767666101,6.6971254349,6.7104654312,3.3929569853E-07,202,6.2725402248
0.0735822916,6.7351126671,6.7295441628,2.98800411151E-07,203,6.3150493745
0.0970577002,6.7622213364,6.7511911392,6.85727003518E-07,204,6.3497404618
0.1346758604,6.7937202454,6.7548880577,0.000001832,205,6.3814555761
0.1681358814,6.8329114914,6.7488007546,3.56485999513E-06,206,6.4211167539
0.1736245155,6.8778676987,6.7464132309,3.92549477998E-06,207,6.4661363145
0.1768372059,6.9190177918,6.7653284073,4.14745990342E-06,208,6.5114255413
0.1980006695,6.9532532692,6.7862014771,5.82185305431E-06,209,6.5515223361
0.20434618,6.9851198196,6.7912111282,6.39971794487E-06,210,6.5837802598
0.2045366764,7.0115904808,6.8034720421,6.41763254986E-06,211,6.6129526082
0.2274450064,7.0343818665,6.8189482689,8.82450761011E-06,212,6.6405018525
0.2539889812,7.0904221535,6.8129892349,1.22886985762E-05,213,6.6968580753
0.2559212446,7.0904221535,6.8129892349,1.25713026191E-05,214,6.6968580753
0.2726643085,7.1485395432,6.8318519592,1.52035897572E-05,215,6.7579599031
0.3240674734,7.1824522018,6.8305253983,2.5525108269E-05,216,6.7918984973
0.3480191827,7.2173995972,6.8285079002,3.16133712621E-05,217,6.8269040789
0.3471570015,7.283238411,6.8450865746,0.000031379,218,6.8947981276
0.3399608731,7.283238411,6.8450865746,2.94678242714E-05,219,6.8947981276
0.3553382158,7.3487420082,6.8903207779,3.36501508598E-05,220,6.9744024892
0.3626345396,7.3793935776,6.9082269669,3.57658675101E-05,221,7.0099010851
0.3941755891,7.4149637222,6.9092774391,4.59335952673E-05,222,7.0454867378
0.4073523283,7.4433097839,6.9139466286,5.06957873286E-05,223,7.0742147824
0.418489337,7.4712305069,6.9185233116,5.49685718439E-05,224,7.1025081173
0.4209820628,7.4957976341,6.9360532761,5.5956692845E-05,225,7.1326882995
0.4488307834,7.5236153603,6.9551787376,6.78124086287E-05,226,7.1664463973
0.4583061934,7.5587778091,6.9597220421,7.21985444054E-05,227,7.201901149
0.4690824747,7.6096367836,6.9766426086,7.74121066719E-05,228,7.2555009705
0.4721779227,7.6293668747,6.9871902466,7.89547558806E-05,229,7.2778734795
0.4548555017,7.6423506737,7.0115938187,0.00007058,230,7.3055160801
0.4781490564,7.6693863869,7.0289282799,8.19881661712E-05,231,7.3376317046
0.4781490564,7.6938681603,7.0397901535,8.19881661712E-05,232,7.3644148621
0.4803734422,7.7108716965,7.0517454147,8.31377430773E-05,233,7.3852006388
0.4768644571,7.7108716965,7.0517454147,8.13291296152E-05,234,7.3852006388
0.4604452252,7.7252936363,7.0673279762,7.32141769658E-05,235,7.4064328919
0.4599758387,7.7361021042,7.0925207138,7.29904973908E-05,236,7.4338463376
0.4422709942,7.7564826012,7.1158342362,6.48823596924E-05,237,7.4648122057
0.4343425035,7.768494606,7.1453537941,6.14551459281E-05,238,7.4966821375
0.424476862,7.8108901978,7.215098381,5.73618737712E-05,239,7.5783013363
0.4341950417,7.840692997,7.2398033142,6.13925740019E-05,240,7.6170123239
0.425498724,7.840692997,7.2398033142,5.77771412309E-05,241,7.6170123239
0.4068642259,7.8589544296,7.2684144974,5.05137697176E-05,242,7.6509546239
0.4068642259,7.8714265823,7.3028120995,5.05137697176E-05,243,7.6875435515
0.3738572001,7.8714265823,7.3028120995,3.91902930446E-05,244,7.6875435515
0.3738572001,7.8762917519,7.3466234207,3.91902930446E-05,245,7.7316241792
0.3446488976,7.8762917519,7.3466234207,3.07037870038E-05,246,7.7316241792
0.3446488976,7.8831915855,7.3942284584,3.07037870038E-05,247,7.7797266461
0.3521430492,7.8831915855,7.3942284584,3.27505520483E-05,248,7.7797266461
0.3521430492,7.9119391441,7.4287605286,3.27505520483E-05,249,7.8246586613
0.3358250856,7.930150032,7.467716217,2.84053840798E-05,250,7.8676607787
0.3383606076,7.930150032,7.467716217,2.90536467581E-05,251,7.8676607787
0.3383606076,7.930150032,7.467716217,2.90536467581E-05,252,7.8676607787
0.3383606076,7.9551086426,7.4988212585,2.90536467581E-05,253,7.9075412984
0.3403319716,7.9551086426,7.4988212585,2.95644301594E-05,254,7.9075412984
0.3403319716,7.9775362015,7.5222101212,2.95644301594E-05,255,7.9399455311
0.3334767818,7.9775362015,7.5222101212,2.7813655341E-05,256,7.9399455311
0.3334767818,7.9919838905,7.5461974144,2.7813655341E-05,257,7.9679477801
0.3433670402,7.9919838905,7.5461974144,3.03624685479E-05,258,7.9679477801
0.3433670402,8.0143270493,7.5625510216,3.03624685479E-05,259,7.9956363556
0.3225223422,8.0143270493,7.5625510216,2.51617404711E-05,260,7.9956363556
0.3225223422,8.0198144913,7.5876173973,2.51617404711E-05,261,8.0212963481
0.3046357632,8.0210781097,7.6146798134,2.12033227121E-05,262,8.048388249
0.3046357632,8.0210781097,7.6146798134,2.12033227121E-05,263,8.048388249
0.2850189209,8.0221195221,7.6436758041,1.7365301892E-05,264,8.0774029352
0.2850189209,8.0221195221,7.6436758041,1.7365301892E-05,265,8.0774029352
0.2653450966,8.0197725296,7.6761388779,1.4011817207E-05,266,8.109950739
0.2455630302,8.038977623,7.6992287636,1.1105809385E-05,267,8.1399836948
0.2455630302,8.0474224091,7.7298707962,1.1105809385E-05,268,8.1717681026
0.2166013718,8.0482110977,7.7618765831,7.62157752646E-06,269,8.2037836054
0.2166013718,8.0563001633,7.788049221,7.62157752646E-06,270,8.2311777646
0.1905632019,8.0649690628,7.8155837059,5.19013181012E-06,271,8.2600446605
0.1905632019,8.0730543137,7.8438782692,5.19013181012E-06,272,8.28947175
0.1726192236,8.0781002045,7.8727216721,3.85770256788E-06,273,8.318753193
0.1824295521,8.0781002045,7.8727216721,4.55351570517E-06,274,8.318753193
0.1667943001,8.1006278992,7.8925461769,3.48020542093E-06,275,8.3487616588
0.1849769354,8.1144676209,7.9223585129,4.74694285204E-06,276,8.3816297782
0.1849769354,8.1411762238,7.9376626015,4.74694285204E-06,277,8.4124123154
0.1768370867,8.1411762238,7.9376626015,4.14745151578E-06,278,8.4124123154
0.1806691885,8.1633682251,7.965338707,0.000004423,279,8.4478869787
0.1807848215,8.1884098053,7.9875040054,4.4314633083E-06,280,8.4813291855
0.1784383059,8.2107105255,8.01009655,4.2611373901E-06,281,8.5130741881
0.1734726429,8.2440595627,8.052365303,3.91520267521E-06,282,8.5669147468
0.1539305449,8.2440595627,8.052365303,2.73549347518E-06,283,8.5669147468
0.1368964911,8.2490682602,8.077542305,1.92414684299E-06,284,8.5925851282
0.1368964911,8.2503347397,8.0989847183,1.92414684299E-06,285,8.6140649107
0.1468607187,8.2600240707,8.1051197052,2.37562677397E-06,286,8.62553318
0.1676222086,8.2600240707,8.1051197052,3.53228664475E-06,287,8.62553318
0.1863119602,8.2799472809,8.1069850922,4.85046604636E-06,288,8.6455435266
0.1863119602,8.3100223541,8.1151828766,4.85046604636E-06,289,8.6767158493
0.2045719624,8.3100223541,8.1151828766,0.000006421,290,8.6767158493
0.2045719624,8.3100223541,8.1151828766,0.000006421,291,8.6767158493
0.2017028332,8.3461227417,8.1275568008,6.15456352738E-06,292,8.7148780293
0.2017028332,8.375333786,8.1521244049,6.15456352738E-06,293,8.7530467636
0.2188489437,8.375333786,8.1521244049,7.86130466689E-06,294,8.7530467636
0.2188489437,8.375333786,8.1521244049,7.86130466689E-06,295,8.7530467636
0.2373027802,8.4074802399,8.1646203995,1.00223540882E-05,296,8.7875365357
0.2373027802,8.4472980499,8.1798858643,1.00223540882E-05,297,8.8301803208
0.2354762554,8.4472980499,8.1798858643,9.79270397382E-06,298,8.8301803208
0.2354762554,8.4795207977,8.2061128616,9.79270397382E-06,299,8.8717274129
0.2552777529,8.5166330338,8.2189693451,1.24767125107E-05,300,8.9110034519
0.2727034092,8.5166330338,8.2189693451,1.52101313774E-05,301,8.9110034519
0.2727034092,8.5568704605,8.2337760925,1.52101313774E-05,302,8.9538787394
0.2783657312,8.5905590057,8.253528595,1.61773943426E-05,303,8.9929310048
0.2614661455,8.5905590057,8.253528595,1.34062606025E-05,304,8.9929310048
0.2614661455,8.6141376495,8.2850141525,1.34062606025E-05,305,9.0322666473
0.260731101,8.634303093,8.3047208786,1.32935134483E-05,306,9.0604623946
0.2634520531,8.634303093,8.3047208786,1.37140593769E-05,307,9.0604623946
0.2865093946,8.6516933441,8.3179569244,1.76391585764E-05,308,9.0823167704
0.2865093946,8.6516933441,8.3179569244,1.76391585764E-05,309,9.0823167704
0.2881036997,8.6751232147,8.3177690506,1.7935263819E-05,310,9.1057473942
0.2881036997,8.6751232147,8.3177690506,1.7935263819E-05,311,9.1057473942
0.2881036997,8.6751232147,8.3177690506,1.7935263819E-05,312,9.1057473942
0.2881036997,8.6751232147,8.3177690506,1.7935263819E-05,313,9.1057473942
0.2881036997,8.6986141205,8.3309469223,1.7935263819E-05,314,9.1326821108
0.3071026206,8.6986141205,8.3309469223,2.17226012755E-05,315,9.1326821108
0.3276051283,8.7264328003,8.335477829,2.63701947995E-05,316,9.1608673563
0.3276051283,8.7595481873,8.339641571,2.63701947995E-05,317,9.1942434795
0.3521552086,8.7595481873,8.339641571,3.27539447527E-05,318,9.1942434795
0.3521552086,8.7973175049,8.3429746628,3.27539447527E-05,319,9.2321595824
0.3879654408,8.7973175049,8.3429746628,4.37965989953E-05,320,9.2321595824
0.3879654408,8.8410749435,8.3400239945,4.37965989953E-05,321,9.2760163934
0.3818737268,8.8410749435,8.3400239945,4.17657805644E-05,322,9.2760163934
0.3818737268,8.8761959076,8.36369133,4.17657805644E-05,323,9.3183676022
0.3957643509,8.8761959076,8.36369133,4.64912559789E-05,324,9.3183676022
0.3957643509,8.9140987396,8.3790626526,4.64912559789E-05,325,9.3592687298
0.4246352315,8.9544763565,8.3812122345,5.74261017482E-05,326,9.3997035248
0.4246352315,8.9544763565,8.3812122345,5.74261017482E-05,327,9.3997035248
0.4411836267,8.9920482636,8.3907289505,0.000064405,328,9.4384619572
0.4398093224,8.9920482636,8.3907289505,0.000063805,329,9.4384619572
0.4568834901,9.0242824554,8.4143829346,7.15282595039E-05,330,9.4784438792
0.4610462189,9.0590782166,8.4263753891,7.35012385479E-05,331,9.5152482806
0.4855297804,9.089345932,8.4440031052,8.58437897211E-05,332,9.5502749986
0.4855297804,9.1240634918,8.4497203827,8.58437897211E-05,333,9.585460169
0.495876193,9.1240634918,8.4497203827,9.1449437499E-05,334,9.585460169
0.518812418,9.1535263062,8.4590530396,0.0001047351,335,9.6163657659
0.5354992151,9.1856069565,8.4609117508,0.0001151696,336,9.6485002167
0.5371687412,9.2157678604,8.4650020599,0.0001162501,337,9.6789372132
0.5205198526,9.2429094315,8.4817218781,0.0001057726,338,9.710815375
0.5205198526,9.2640657425,8.5122299194,0.0001057726,339,9.7479412431
0.5340490937,9.2971820831,8.532831192,0.0001142365,340,9.7869425821
0.5487555265,9.3270244598,8.5452632904,0.0001239361,341,9.8192709678
0.5636013746,9.3270244598,8.5452632904,0.0001342695,342,9.8192709678
0.5625223517,9.3544483185,8.5539093018,0.0001334998,343,9.8480254724
0.5685607195,9.3743677139,8.569442749,0.0001378453,344,9.8732855258
0.5676311851,9.395986557,8.5820541382,0.0001371703,345,9.8983139399
0.5676311851,9.4140987396,8.59815979,0.0001371703,346,9.9225511671
0.567396462,9.4325733185,8.6149377823,0.0001370002,347,9.9475073505
0.5508539677,9.4446849823,8.6415033341,0.0001253634,348,9.9767035992
0.5327214599,9.4446849823,8.6415033341,0.0001133866,349,9.9767035992
0.5448421836,9.4597406387,8.6767845154,0.0001213035,350,10.0150628816
