distances,positions[0],positions[1],rewards,steps,travelled_distance
0.145103693,1.6751832962,-0.14632608,2.29137758613E-06,69,1.8753880718
0.1229939461,1.7004613876,-0.1232543737,1.39544418304E-06,70,1.909612121
0.1018614769,1.7004613876,-0.1232543737,7.92667714511E-07,71,1.909612121
0.1018614769,1.7269275188,-0.1005744711,7.92667714511E-07,72,1.944466591
0.1088721752,1.7614799738,-0.0984867439,9.67858711552E-07,73,1.9790820608
0.1242799759,1.801607132,-0.1058594808,1.43967593222E-06,74,2.0198809097
0.1125304699,1.8376448154,-0.0980562717,1.06873900663E-06,75,2.0567537277
0.0993195772,1.8663851023,-0.0853050202,7.34794420532E-07,76,2.0881957139
0.0864504576,1.8927838802,-0.0719612092,4.84577396501E-07,77,2.1177753145
0.0659339428,1.917388916,-0.0535093322,0.000000215,78,2.1485304693
0.0413478613,1.917388916,-0.0535093322,0.000000053,79,2.1485304693
0.0390057564,1.9400802851,-0.0311996397,4.4508952673E-08,80,2.1803521697
0.0390057564,1.9633808136,-0.0222751871,4.4508952673E-08,81,2.2053033317
0.0326018333,1.9880912304,-0.0133764204,0.000000026,82,2.2315672374
0.0304961205,2.0161643028,-0.0083737969,2.12713496482E-08,83,2.2600825603
0.0294480324,2.0462217331,-0.0052681789,1.91527045497E-08,84,2.2903000052
0.0348511934,2.0795681477,-0.0075536547,3.17478432071E-08,85,2.3237246483
0.0429499149,2.1156456471,-0.0130727366,5.94221262014E-08,86,2.3602218568
0.0224744081,2.1480631828,-0.0002469584,8.51385117695E-09,87,2.3950844042
0.0324027538,2.1733982563,-0.0040326132,2.55156729891E-08,88,2.4207007491
0.0411880016,2.2022316456,-0.0099533554,5.24050846995E-08,89,2.4501357542
0.0401027203,2.2300064564,-0.0104009965,4.83707433818E-08,90,2.4779141721
0.0427004099,2.2559773922,-0.0131782461,5.83925437967E-08,91,2.5040331809
0.0443530083,2.2806763649,-0.0153958332,6.54380738869E-08,92,2.5288315063
0.0316095352,2.3028829098,-0.0077885129,2.36873018099E-08,93,2.5523049372
