,steps,vrep_steps,travelled_distances
0,390.0,497.0,15.5515441895
1,164.0,193.0,5.46088457108
2,222.0,272.0,8.03450965881
3,4423.0,5435.0,167.905456543
4,4452.0,5353.0,165.382202148
