,steps,vrep_steps,travelled_distances
0,409.0,514.0,16.0208320618
1,525.0,635.0,19.5722255707
2,220.0,290.0,8.578748703
3,215.0,285.0,8.32559585571
4,512.0,642.0,19.8010559082
5,522.0,657.0,20.1037273407
6,4777.0,5583.0,177.558380127
7,511.0,649.0,20.1340713501
8,4749.0,5520.0,175.68447876
9,4337.0,5405.0,174.483215332
10,4419.0,5391.0,171.334762573
11,4575.0,5404.0,170.425628662
