,steps,vrep_steps,travelled_distances
0,437.0,495.0,15.3286819458
1,116.0,128.0,3.70554995537
2,174.0,204.0,6.15044307709
3,364.0,307.0,9.04277420044
4,153.0,144.0,4.28836965561
5,571.0,638.0,20.1635036469
6,203.0,235.0,6.89315271378
7,505.0,585.0,17.9227523804
8,334.0,360.0,10.6348800659
9,3107.0,3677.0,114.312721252
10,4785.0,5309.0,164.219039917
11,4970.0,5271.0,162.645553589
12,4328.0,5267.0,163.094940186
13,3894.0,5174.0,160.406051636
14,4318.0,5252.0,162.165603638
