distances,positions[0],positions[1],rewards,steps,travelled_distance
0.0238013268,0.9004761577,-0.0978269875,1.0112645026E-08,69,1.0844051187
0.0238013268,0.9379116297,-0.1167039499,1.0112645026E-08,70,1.1263306988
0.0302090645,0.9379116297,-0.1167039499,2.06763127199E-08,71,1.1263306988
0.0280797482,0.9664469957,-0.1282007396,1.66050767889E-08,72,1.1570950172
0.0280797482,0.9902455211,-0.1333122849,1.66050767889E-08,73,1.181436293
0.0199371576,1.0103038549,-0.1328236014,5.94361939405E-09,74,1.2015005789
0.0126574039,1.0103038549,-0.1328236014,1.52088082468E-09,75,1.2015005789
0.0126574039,1.0268476009,-0.1311285496,1.52088082468E-09,76,1.2181309346
0.0126574039,1.0268476009,-0.1311285496,1.52088082468E-09,77,1.2181309346
0.0233799219,1.0268476009,-0.1311285496,9.58496281492E-09,78,1.2181309346
0.0233799219,1.0435693264,-0.1403924823,9.58496281492E-09,79,1.2372473295
0.011099577,1.0435693264,-0.1403924823,0.000000001,80,1.2372473295
-0.0067732334,1.0507655144,-0.135255903,-2.33050151665E-10,81,1.2460886851
-0.0067732334,1.0613313913,-0.1236763224,-2.33050151665E-10,82,1.2617642853
0.0009019375,1.0613313913,-0.1236763224,5.50288672936E-13,83,1.2617642853
0.0009019375,1.0774594545,-0.1286408454,5.50288672936E-13,84,1.2786391456
0.0024858713,1.085162878,-0.1309320331,1.1521186113E-11,85,1.2866760775
-0.0173851252,1.085162878,-0.1309320331,-3.94089377029E-09,86,1.2866760775
-0.0380673409,1.0911121368,-0.1185130924,-4.13731783779E-08,87,1.3004464721
-0.0380673409,1.1060477495,-0.1026428491,-4.13731783779E-08,88,1.3222395249
-0.0607409477,1.1060477495,-0.1026428491,-1.68076097123E-07,89,1.3222395249
-0.0835292339,1.1275751591,-0.0845952481,-4.37095925974E-07,90,1.3503312544
-0.0835292339,1.1548476219,-0.0658344775,-4.37095925974E-07,91,1.3834334256
-0.1064019203,1.1859076023,-0.0467147604,-9.03461523546E-07,92,1.4199065111
-0.1064019203,1.1859076023,-0.0467147604,-9.03461523546E-07,93,1.4199065111
-0.1384156942,1.1859076023,-0.0467147604,-1.98891979115E-06,94,1.4199065111
-0.1734021902,1.2170205116,-0.0210585557,-3.91043435187E-06,95,1.4602333504
-0.1734021902,1.2520196438,0.0090634003,-3.91043435187E-06,96,1.5064098757
-0.2052403688,1.2520196438,0.0090634003,-6.48409878656E-06,97,1.5064098757
-0.2126699686,1.2914282084,0.038357608,-7.21406023599E-06,98,1.5555137001
-0.2126699686,1.3367942572,0.0488774106,-7.21406023599E-06,99,1.6020834824
-0.2126699686,1.3367942572,0.0488774106,-7.21406023599E-06,100,1.6020834824
-0.241764307,1.3738201857,0.072231032,-1.05983392098E-05,101,1.6458591722
-0.2503284216,1.3738201857,0.072231032,-0.000011765,102,1.6458591722
-0.2503284216,1.4138987064,0.0828044787,-0.000011765,103,1.6873089683
-0.2785915136,1.4482468367,0.1044700369,-1.62167907247E-05,104,1.7279191944
-0.2775900364,1.4482468367,0.1044700369,-1.60425309144E-05,105,1.7279191944
-0.2775900364,1.4887092114,0.1093658954,-1.60425309144E-05,106,1.768676687
-0.2704175711,1.4887092114,0.1093658954,-1.48308480761E-05,107,1.768676687
-0.300853014,1.5307556391,0.1046732664,-2.04232269511E-05,108,1.8109841668
-0.300853014,1.5618436337,0.1226227283,-2.04232269511E-05,109,1.8468818908
