distances,positions[0],positions[1],rewards,steps,travelled_distance
-0.6488970518,4.4515514374,5.6557278633,-0.000204922,86,3.4805217341
-0.6336179376,4.4701247215,5.6577563286,-0.0001907847,87,3.4992054585
-0.6039255261,4.5239377022,5.65726614,-0.0001652005,88,3.5530206717
-0.5915517211,4.588060379,5.6660718918,-0.0001552528,89,3.6177451566
-0.5806395411,4.6218957901,5.670358181,-0.0001468186,90,3.6518509819
-0.5769101381,4.6495323181,5.6859221458,-0.0001440077,91,3.6835687164
-0.5589767098,4.6983346939,5.6937303543,-0.0001309913,92,3.732991788
-0.5341492891,4.7317562103,5.6892580986,-0.0001143008,93,3.7667112012
-0.4752237797,4.771689415,5.681488514,-8.04925629309E-05,94,3.8073932277
-0.4480109215,4.8676896095,5.6773014069,-6.74414760851E-05,95,3.9034846905
-0.4357032776,4.9127378464,5.6924009323,-6.20345654285E-05,96,3.9509961556
-0.4252086282,4.9530367851,5.7093372345,-0.000057659,97,3.9947093435
-0.3961535692,5.024974823,5.7189760208,-4.66285577655E-05,98,4.0672902466
-0.3391466737,5.0628786087,5.7151527405,-2.92566064048E-05,99,4.1053863677
-0.3099600077,5.1018748283,5.7075200081,-2.23346037734E-05,100,4.1451225445
-0.3019105196,5.1410374641,5.7002363205,-2.06393492566E-05,101,4.1849567528
-0.2989885807,5.2171239853,5.7328228951,-2.00458773206E-05,102,4.2677277836
-0.2675073147,5.2580041885,5.7344522476,-1.43571503637E-05,103,4.3086404443
-0.2130439281,5.2976646423,5.7257242203,-7.25218287103E-06,104,4.3492499266
-0.1915168762,5.3308439255,5.7252826691,-5.26844452919E-06,105,4.3824321477
-0.1668442488,5.3961167336,5.7205553055,-3.48333293376E-06,106,4.4478759209
-0.1646113396,5.4273972511,5.73661232,-3.34534190533E-06,107,4.4830369575
-0.1601979733,5.4639978409,5.759868145,-3.08341737472E-06,108,4.5264009583
-0.1329069138,5.5008563995,5.7771577835,-1.76077548668E-06,109,4.5671131794
-0.0997714996,5.5722413063,5.791472435,-7.44870480606E-07,110,4.639919183
-0.0946103334,5.5976448059,5.8013401032,-6.35150994901E-07,111,4.6671718648
-0.0920288563,5.6219363213,5.819934845,-5.84565711332E-07,112,4.6977634019
-0.0822883844,5.6768760681,5.8548879623,-4.17904330194E-07,113,4.762879423
-0.0655454397,5.7044978142,5.8632540703,-2.11197468074E-07,114,4.7917403415
-0.0334409475,5.7348365784,5.8619527817,-0.000000028,115,4.8221070002
-0.0334553719,5.7508296967,5.8685846329,-2.80839924544E-08,116,4.8394206158
-0.0489172935,5.7616090775,5.8751320839,-8.77907027979E-08,117,4.85203268
-0.0590802431,5.7678689957,5.8931837082,-1.54663589262E-07,118,4.871138902
-0.0696738958,5.799372673,5.9474477768,-2.53671424749E-07,119,4.9338849841
-0.0717498064,5.822886467,5.9755468369,-0.000000277,120,4.9705245213
-0.0801618099,5.8469600678,6.0009713173,-3.86334778885E-07,121,5.0055379824
-0.0672618151,5.8979563713,6.0519742966,-2.28226994612E-07,122,5.0776623671
-0.0784080029,5.9168119431,6.0814986229,-3.6152841684E-07,123,5.1126940447
-0.0937894583,5.9329986572,6.1180582047,-6.18761588296E-07,124,5.1526767001
-0.1188858747,5.9439086914,6.1603393555,-1.26023644891E-06,125,5.1963427574
-0.1408698559,5.9560480118,6.2036895752,-2.09659948249E-06,126,5.2413605833
-0.1673437357,5.9652776718,6.2486176491,-3.5147111777E-06,127,5.2872268939
-0.1518726349,5.9876642227,6.2823667526,-2.62724059833E-06,128,5.3277257784
-0.162625432,6.0205616951,6.3042364121,-3.22571989822E-06,129,5.3672292681
-0.1551316977,6.0608296394,6.3539676666,-0.0000028,130,5.4312191503
-0.157373786,6.0756897926,6.3792891502,-2.92319940732E-06,131,5.4605790155
-0.1522049904,6.0978531838,6.397608757,-2.64452659794E-06,132,5.4893335612
-0.1664973497,6.1290578842,6.4394769669,-3.46165066119E-06,133,5.5415511859
-0.1936292648,6.1355381012,6.4649238586,-5.44470373154E-06,134,5.5678102322
-0.1921149492,6.1418433189,6.4904813767,-0.000005318,135,5.5941340331
-0.1976015568,6.1723041534,6.5339913368,-5.78671840063E-06,136,5.647246923
-0.2075434923,6.1828298569,6.5585012436,-6.70484317563E-06,137,5.673921367
-0.2132202387,6.1939864159,6.5819106102,-7.27020302416E-06,138,5.6998533406
-0.2334312201,6.2209553719,6.6313972473,-9.53977393229E-06,139,5.7562115861
-0.2244389057,6.2397813797,6.6470985413,-8.47921585279E-06,140,5.7807258514
-0.2261162996,6.2572164536,6.6660270691,-8.67075414864E-06,141,5.8064604773
-0.2192509174,6.2931256294,6.6978707314,-7.90470235011E-06,142,5.8544551409
-0.2126179934,6.3154258728,6.7125067711,-7.20877231086E-06,143,5.8811293703
-0.1748689413,6.3445563316,6.7223730087,-4.01050724845E-06,144,5.9118852848
-0.1549401283,6.4224319458,6.7473983765,-2.78967106182E-06,145,5.9936830862
-0.1403982639,6.4551072121,6.765296936,-2.07561345021E-06,146,6.0309393804
-0.1298148632,6.5108337402,6.7934904099,-1.64072019423E-06,147,6.0933919056
-0.1320416927,6.5320525169,6.8118886948,-1.72661103826E-06,148,6.121476303
-0.1470661163,6.5449781418,6.8360519409,-2.38560828869E-06,149,6.1488794824
-0.1467862129,6.5542993546,6.8492136002,-0.000002372,150,6.1650075412
-0.1255402565,6.5737013817,6.8468513489,-1.48391935128E-06,151,6.1845528447
-0.0962072611,6.5966978073,6.8370676041,-6.67859051293E-07,152,6.2095439882
-0.0524264574,6.6261453629,6.8368606567,-1.08071903334E-07,153,6.2389922709
-0.0478341579,6.6614928246,6.8389372826,-8.20872417468E-08,154,6.2744006799
-0.0392280817,6.7296295166,6.8731679916,-4.52743763734E-08,155,6.3506525667
-0.0142582655,6.7650222778,6.8771619797,-2.17400908695E-09,156,6.386269971
-0.0127590895,6.7970666885,6.8966588974,-1.55783089257E-09,157,6.4237796239
-0.013820529,6.8223557472,6.9163308144,-0.000000002,158,6.4558189872
0.0276230574,6.851439476,6.9220061302,1.58079844262E-08,159,6.4854512752
0.0511823893,6.9233002663,6.9281587601,1.00559459349E-07,160,6.5575749747
0.0458914042,6.9542722702,6.9484872818,7.24861947883E-08,161,6.5946224284
0.0722951889,6.9822645187,6.9729223251,2.83393218777E-07,162,6.6317793567
0.0931415558,7.0155668259,6.9769201279,0.000000606,163,6.6653207652
0.1242107153,7.089243412,6.9777536392,1.43727030119E-06,164,6.739002066
0.1561169624,7.1243410111,6.9842095375,2.85372119793E-06,165,6.7746884791
0.1811852455,7.1981401444,6.9907884598,0.000004461,166,6.8487802755
0.1967496872,7.2347693443,6.9995536804,5.712200134E-06,167,6.8864436182
0.2159107924,7.2718610764,7.0074629784,7.54891120487E-06,168,6.9243692504
0.2158023119,7.3049554825,7.0292205811,7.5375384811E-06,169,6.9639752221
0.2369012833,7.3772745132,7.0703291893,9.97156910004E-06,170,7.0471615184
0.243422389,7.4065766335,7.0861701965,1.08178965657E-05,171,7.0804714532
0.2676845789,7.436747551,7.0971059799,1.43857106571E-05,172,7.1125631285
0.2602257729,7.4638848305,7.1084694862,1.32163698797E-05,173,7.1419835502
0.2507835627,7.4862990379,7.1323165894,1.18292842183E-05,174,7.1747109244
0.2660092115,7.5117430687,7.1646547318,1.41172885372E-05,175,7.2158588789
0.2607342005,7.545466423,7.1840047836,0.000013294,176,7.2547393256
0.2786751986,7.5691771507,7.2099547386,1.62314089935E-05,177,7.2898904105
0.2857457399,7.626449585,7.2398672104,1.74984893125E-05,178,7.3545037813
0.279214263,7.6409659386,7.2573862076,1.63257845738E-05,179,7.3772554798
0.285122633,7.6597356796,7.2690262795,1.73842653387E-05,180,7.399341549
0.2753609419,7.6728453636,7.2822151184,1.56591534134E-05,181,7.4179374972
0.272135973,7.6979112625,7.320930481,1.51153819225E-05,182,7.4640588435
0.2607958317,7.7093834877,7.3448357582,1.33034168852E-05,183,7.4905743904
0.2415928841,7.7199926376,7.3777732849,1.05758109369E-05,184,7.5251783603
0.1987181902,7.7312202454,7.4163513184,5.88537490421E-06,185,7.5653570093
0.2028800249,7.7715201378,7.490111351,0.000006263,186,7.6494083255
0.1872345209,7.7861337662,7.5251679421,4.92287756495E-06,187,7.6873888825
0.1914057732,7.8101449013,7.5521011353,5.25928083344E-06,188,7.7234711704
0.1743988991,7.8222494125,7.5842943192,3.97825374739E-06,189,7.7578647786
0.1728192568,7.8399186134,7.6108732224,3.87112916818E-06,190,7.7897808992
0.1457071304,7.8518667221,7.6383347511,2.32008384011E-06,191,7.8197290688
0.1531126499,7.8596067429,7.6688470841,2.69212041893E-06,192,7.8512077979
0.1385762692,7.882016182,7.6904540062,1.99584981307E-06,193,7.882337238
0.1153364182,7.894695282,7.7505226135,1.15069610578E-06,194,7.9437293969
0.0647242069,7.8937749863,7.784693718,2.03358100384E-07,195,7.9779128917
0.0671908855,7.8927650452,7.8189797401,2.27505739852E-07,196,8.0122137853
0.076526165,7.9107489586,7.8451256752,3.36117490987E-07,197,8.043947538
0.0726274252,7.9583678246,7.8948960304,2.8731824601E-07,198,8.1128289191
0.0542294979,7.9650697708,7.9233498573,1.19610144169E-07,199,8.1420613727
0.0772124529,7.9871931076,7.9421753883,3.45241751689E-07,200,8.1711103426
0.0647444725,8.0194530487,7.9616765976,2.03549178516E-07,201,8.208806509
0.0473866463,8.0415458679,8.0150203705,7.98048311106E-08,202,8.2665442849
0.0430879593,8.0512208939,8.0354480743,0.00000006,203,8.2891473204
0.0230671167,8.0561800003,8.0584821701,9.20536903937E-09,204,8.3127092028
0.0261459351,8.0761003494,8.0927114487,1.3405215432E-08,205,8.3523130387
0.0248059034,8.088101387,8.1094007492,1.1447915354E-08,206,8.372869246
0.0390946865,8.1020917893,8.1249322891,4.4814078265E-08,207,8.3937728363
0.0532038212,8.1266565323,8.1367921829,0.000000113,208,8.4210507336
0.0624943972,8.1899423599,8.1716327667,1.83056229483E-07,209,8.493293119
0.076310277,8.2187786102,8.1902484894,3.33280844582E-07,210,8.5276162084
0.0839635134,8.2747020721,8.2245235443,4.43948989905E-07,211,8.5932074653
0.0588907003,8.2907581329,8.2535247803,1.53179772647E-07,212,8.6263566549
0.0670006275,8.3156461716,8.279630661,2.25578588145E-07,213,8.6624250826
0.0849239826,8.3354072571,8.2812461853,4.59359097306E-07,214,8.682252095
0.1290211678,8.3650503159,8.2840900421,1.61080944844E-06,215,8.7120312564
0.130018115,8.4292116165,8.3102083206,1.64843892052E-06,216,8.7813048948
0.1517089605,8.4292116165,8.3102083206,2.61875555462E-06,217,8.7813048948
0.1545169353,8.4619865418,8.3164377213,2.76687488321E-06,218,8.8146665668
0.1677455902,8.5232629776,8.3457679749,3.54009241414E-06,219,8.8826008392
0.1727427244,8.5514202118,8.361825943,0.000003866,220,8.9150151597
0.2157912254,8.5835561752,8.368885994,7.53637685746E-06,221,8.9479175072
0.2161978483,8.6217317581,8.3738718033,7.57906035501E-06,222,8.9864172919
0.2366226912,8.6882963181,8.401725769,9.93643123801E-06,223,9.058574648
0.2668435574,8.7245359421,8.4091205597,1.42505435111E-05,224,9.0955610412
0.2782251835,8.7582492828,8.4214038849,1.61529026575E-05,225,9.1314423654
0.2854497433,8.8219137192,8.4489049912,1.74441669169E-05,226,9.2007927172
0.2737669945,8.8219137192,8.4489049912,1.53887919352E-05,227,9.2007927172
0.2731592655,8.8711223602,8.4997272492,1.52865356084E-05,228,9.2715344465
0.2947140932,8.9011735916,8.5072727203,1.91983531525E-05,229,9.302518485
0.2979080677,8.9257164002,8.5235652924,1.98293307659E-05,230,9.3319768854
0.3046934605,8.9511890411,8.5405340195,2.12153725722E-05,231,9.362583962
0.3324996233,8.9779434204,8.5557003021,2.75698711388E-05,232,9.3933380339
0.3276632428,9.011926651,8.5586166382,2.63842308738E-05,233,9.4274461705
0.3398447037,9.0650291443,8.5887145996,2.94376258723E-05,234,9.4884851914
0.3628622293,9.0981016159,8.5929546356,3.5833279473E-05,235,9.5218283509
0.3834642768,9.1242008209,8.6035213471,4.22898357486E-05,236,9.5499854795
0.3912031651,9.1520709992,8.6107196808,4.49022747414E-05,237,9.578770247
0.391059041,9.1956739426,8.6326913834,4.48526653808E-05,238,9.6275961868
0.4023008347,9.2168102264,8.641828537,4.88330740674E-05,239,9.6506229119
0.3989263177,9.2511453629,8.6691455841,4.76145109551E-05,240,9.6944991316
0.3978856802,9.2687702179,8.6860275269,4.72428610961E-05,241,9.7189047766
0.378267169,9.2842473984,8.7100381851,4.05935666166E-05,242,9.74747145
0.3727403283,9.30215168,8.738740921,3.88401066368E-05,243,9.7813005846
0.3711267114,9.3428287506,8.7908439636,3.83378631829E-05,244,9.847401652
0.3696783185,9.3629217148,8.8108196259,3.78907501774E-05,245,9.8757345709
0.3483586311,9.3863248825,8.862701416,0.000031706,246,9.9326505477
0.3593730927,9.4118051529,8.8842477799,3.48095119727E-05,247,9.9660195448
0.3471791148,9.4248638153,8.9113264084,0.000031385,248,9.9960824919
0.3311749101,9.435593605,8.9418649674,2.72416585131E-05,249,10.0284511801
0.3054836988,9.4479351044,8.9731884003,2.13808705844E-05,250,10.0621182271
0.299842,9.47884655,9.0346870422,0.000020218,251,10.1309484562
0.322301507,9.5074453354,9.0538797379,2.51100901479E-05,252,10.1653904377
0.3167855144,9.5408592224,9.0889606476,2.3842797297E-05,253,10.2138379152
0.2962931395,9.5437889099,9.1138429642,1.95085975889E-05,254,10.2388921114
0.2681020498,9.5421066284,9.1454734802,1.44531219409E-05,255,10.2705673322
0.2294619083,9.545501709,9.1788425446,9.06135336169E-06,256,10.3041086653
0.209457159,9.5520954132,9.2154998779,0.000006892,257,10.3413542963
0.2185589075,9.5853643417,9.2836303711,7.83009077317E-06,258,10.4171737246
0.2169824839,9.6217679977,9.3077249527,7.66187906079E-06,259,10.4608289079
0.1853598356,9.639257431,9.3434772492,4.77648227377E-06,260,10.5006297493
0.1618695259,9.6411161423,9.3824977875,3.18094783882E-06,261,10.5396945317
0.1347343922,9.6424407959,9.4546689987,1.83441108352E-06,262,10.6118778985
0.0948545933,9.6442012787,9.4899768829,6.40083101766E-07,263,10.647229645
0.0775381327,9.6548023224,9.5574436188,3.49628862103E-07,264,10.7155241732
0.0857833624,9.6793708801,9.5831050873,4.73446007197E-07,265,10.7510505717
0.0537074804,9.6960887909,9.617105484,1.16189156808E-07,266,10.7889387694
0.064688921,9.7047758102,9.6487874985,0.000000203,267,10.8217901673
0.0512276888,9.7298641205,9.6700620651,1.00826699461E-07,268,10.8546843992
0.0426762104,9.7626438141,9.7287807465,5.82933221127E-08,269,10.9219331305
0.0384453535,9.7796020508,9.7524585724,4.26179778443E-08,270,10.9510573684
0.0333968401,9.7985277176,9.7744083405,2.79368473585E-08,271,10.9800396592
0.0462903976,9.8397884369,9.8110933304,7.43933297873E-08,272,11.0352504864
0.0500509739,9.8666944504,9.8325853348,0.000000094,273,11.0696865114
0.0553967953,9.8916072846,9.8532428742,1.27501468684E-07,274,11.1020498122
0.0570253134,9.9377679825,9.8915567398,1.39079879308E-07,275,11.1620394974
0.0738199949,9.9670257568,9.9026470184,3.01705548019E-07,276,11.1933286591
0.0683180094,9.990609169,9.9263734818,2.39148066558E-07,277,11.2267819458
0.0728982687,10.0137548447,9.9426078796,2.90544665352E-07,278,11.2550534505
0.0945488214,10.0377101898,9.9572591782,6.33912948068E-07,279,11.2831340329
0.1082290411,10.100561142,9.9824199677,9.50807711366E-07,280,11.3508341623
0.1321781874,10.1335201263,9.9969453812,0.000001732,281,11.3868519674
0.1591613293,10.2047481537,10.0170974731,3.02394533619E-06,282,11.4608758737
0.1614625454,10.2379388809,10.0365848541,0.000003157,283,11.4993646044
0.173212409,10.2711791992,10.0505285263,3.89760899568E-06,284,11.5354110294
0.1980051994,10.3053455353,10.0616378784,5.82225264877E-06,285,11.5713381253
0.2015668154,10.336722374,10.075676918,6.14212097835E-06,286,11.6057125437
0.2080527544,10.3645906448,10.0927629471,6.75432062709E-06,287,11.6384015772
0.2245824337,10.4210329056,10.114071846,8.49549355467E-06,288,11.6987323154
0.2478487492,10.4504928589,10.1232357025,1.14188260665E-05,289,11.7295846268
0.2805597782,10.4793338776,10.133846283,1.656294242E-05,290,11.7603155359
0.2732770443,10.5393066406,10.1497106552,1.53063175391E-05,291,11.8223510951
0.2891702652,10.5709972382,10.1600818634,1.81351922237E-05,292,11.855695599
0.3381134868,10.6047000885,10.1617450714,0.00002899,293,11.8894394633
0.3752242923,10.6748666763,10.1515798569,3.96217911837E-05,294,11.960338558
0.4194326997,10.7108688354,10.1402225494,5.53411424952E-05,295,11.998089636
0.4369734526,10.7665643692,10.1423978806,6.25786835358E-05,296,12.0538276352
0.4790161252,10.8005571365,10.1287651062,0.000082435,297,12.0904522276
0.5261353254,10.8289699554,10.1180458069,0.0001092329,298,12.1208198362
0.5424323678,10.8551883698,10.1124258041,0.0001197011,299,12.1476338192
0.5580368042,10.9030332565,10.1106519699,0.0001303316,300,12.1955115768
0.5938737392,10.9263858795,10.1039190292,0.0001570882,301,12.2198154344
0.581481874,10.9586200714,10.1216888428,0.0001474585,302,12.25662317
0.5644251704,10.9780445099,10.154006958,0.0001348591,303,12.2943295273
0.5784955025,11.0101728439,10.1748409271,0.0001451982,304,12.3326216168
0.6055396795,11.0375938416,10.1826076508,0.0001665287,305,12.3611213205
0.6002683043,11.0713424683,10.2099552155,0.0001622174,306,12.4045593119
0.6072416902,11.0925273895,10.2241573334,0.0001679369,307,12.4300642338
0.6087899804,11.1101789474,10.2378759384,0.0001692247,308,12.4524199404
0.6064924002,11.1464891434,10.2781858444,0.000167316,309,12.5066723031
0.5934829116,11.1628465652,10.307135582,0.0001567783,310,12.5399236573
0.6050881743,11.1856956482,10.3424844742,0.0001661565,311,12.5820143305
0.6108545661,11.2519817352,10.3897914886,0.0001709522,312,12.6634501883
0.6192646027,11.2788944244,10.4100532532,0.0001781107,313,12.6971374551
0.6283295751,11.3029594421,10.4296722412,0.0001860475,314,12.7281862839
0.6286047101,11.3472547531,10.4740304947,0.000186292,315,12.7908738363
0.6571887136,11.3760156631,10.486905098,0.0002128784,316,12.8223848718
0.6355292201,11.3999347687,10.5012521744,0.0001925164,317,12.8502768458
0.6109903455,11.4097194672,10.5294513702,0.0001710662,318,12.8801253795
0.5977171659,11.4295558929,10.6016330719,0.0001601579,319,12.9549831236
0.5809453726,11.4469747543,10.6378669739,0.0001470507,320,12.9951865113
0.5706399679,11.4663562775,10.6762275696,0.0001393631,321,13.0381653287
0.5666347742,11.5105838776,10.755572319,0.0001364492,322,13.1290040312
0.5638813376,11.5363941193,10.791680336,0.0001344697,323,13.1733882341
0.5289011598,11.5563297272,10.8335886002,0.0001109647,324,13.2197965423
0.5033445954,11.5838413239,10.9163541794,9.56439475994E-05,325,13.3070148263
0.499859035,11.6044721603,10.951666832,9.36707295489E-05,326,13.3479124404
0.5231536627,11.6286525726,10.984662056,0.0001073863,327,13.3888193732
0.5356569886,11.7094144821,11.0280017853,0.0001152714,328,13.4804753504
0.5229585767,11.7389545441,11.0625972748,0.0001072663,329,13.5259667029
0.5190517902,11.761475563,11.088716507,0.0001048802,330,13.5604545353
0.5092388391,11.8033800125,11.1371936798,9.90434641328E-05,331,13.6245327623
0.5092388391,11.8033800125,11.1371936798,9.90434641328E-05,332,13.6245327623
0.5420624614,11.8337306976,11.1485481262,0.0001194564,333,13.6569378165
0.5312190652,11.8709058762,11.163602829,0.00011243,334,13.6970456459
0.5274402499,11.91710186,11.2109851837,0.0001100477,335,13.7632208411
0.5363237858,11.9387874603,11.2213516235,0.0001157024,336,13.7872568211
0.5372056961,11.9578800201,11.2341938019,0.0001162741,337,13.8102665448
0.5549733043,11.977517128,11.2433719635,0.0001281969,338,13.8319426759
0.5620433092,12.0256767273,11.2585830688,0.000133159,339,13.8824473759
0.5786057711,12.0541439056,11.2622880936,0.0001452812,340,13.9111546476
0.6046584249,12.0880231857,11.2686128616,0.0001658027,341,13.9456192427
0.6213721037,12.1576271057,11.282497406,0.0001799354,342,14.0165944937
0.6432402134,12.1944675446,11.2902784348,0.0001996093,343,14.0542476788
0.6627043486,12.2666311264,11.3016395569,0.0002182834,344,14.1273001095
0.6656891108,12.3012952805,11.3126211166,0.0002212461,345,14.1636621533
0.6677405834,12.3350296021,11.3180713654,0.0002232979,346,14.1978339204
0.6824651361,12.3688163757,11.3208742142,0.000238398,347,14.2317367526
0.6761279702,12.4042921066,11.3147773743,0.0002318184,348,14.267732571
0.6773921251,12.4707565308,11.322889328,0.0002331212,349,14.3346901955
0.7080076933,12.5049915314,11.3140249252,0.0002661799,350,14.3700542012
0.7114723921,12.5402069092,11.3034439087,0.0002701067,351,14.4068248518
0.7239304781,12.6095218658,11.2932720184,0.0002845456,352,14.4768821895
