distances,positions[0],positions[1],rewards,steps,travelled_distance
0.2443004847,8.459403038,0.2197119892,1.09353893129E-05,214,7.1568804342
0.2348291874,8.4838094711,0.2276416719,9.7121971396E-06,215,7.1825427381
0.2250295877,8.5033016205,0.2419712245,8.54633942236E-06,216,7.2067352983
0.2121562958,8.5229310989,0.2581556737,7.16191290929E-06,217,7.2321764622
0.1844795942,8.5421485901,0.2771025002,4.70875687725E-06,218,7.2591633886
0.1844795942,8.557182312,0.3059213758,4.70875687725E-06,219,7.2916678557
0.1485834122,8.569475174,0.3427392542,2.46021037747E-06,220,7.3304837111
0.1397788525,8.5932998657,0.3677645326,2.04826279096E-06,221,7.3650362869
0.1443893909,8.5932998657,0.3677645326,2.25770459483E-06,222,7.3650362869
0.1525456905,8.6256666184,0.3812056482,2.66232513885E-06,223,7.4000829739
0.1453560591,8.6854953766,0.4052316248,2.30335396479E-06,224,7.4645556647
0.126974225,8.6854953766,0.4052316248,1.53535206024E-06,225,7.4645556647
0.1413995028,8.7044239044,0.4277639985,2.12033708878E-06,226,7.4939834922
0.1216938496,8.7334709168,0.4327564836,1.35165903487E-06,227,7.5234564261
0.0913290977,8.7577295303,0.4534916878,5.7133228376E-07,228,7.5553692609
0.0811239481,8.7710828781,0.4842687547,4.00413304157E-07,229,7.5889183257
0.0625243187,8.8023424149,0.5305885077,1.83319290457E-07,230,7.644799254
0.0469448566,8.8178606033,0.5544601679,7.7593495171E-08,231,7.6732715271
0.0176301003,8.8279666901,0.5854513049,4.10984656946E-09,232,7.7058688209
-0.0143146515,8.8447713852,0.6054885387,-2.19990334608E-09,233,7.7320200831
-0.0307307243,8.8578557968,0.6331921816,-2.17660515785E-08,234,7.762658191
-0.0423061848,8.8853244782,0.6772223711,-5.67901281664E-08,235,7.8145541065
-0.0498831272,8.9012317658,0.6937355399,-9.30941260386E-08,236,7.837482834
-0.023047924,8.9287500382,0.6972535849,-9.18241052818E-09,237,7.8652250753
-0.0354566574,8.9681816101,0.7018560767,-3.34314056167E-08,238,7.9049243423
-0.063097477,9.0182237625,0.7473078966,-1.88407091184E-07,239,7.9725267457
-0.0717818737,9.0329408646,0.7626972795,-2.77399474899E-07,240,7.9938205523
-0.0528464317,9.0568637848,0.7609541416,-1.10689969737E-07,241,8.0178068951
-0.03226161,9.0934467316,0.757889688,-2.51836906063E-08,242,8.054517968
-0.0076140165,9.1359920502,0.7518494129,-3.31056950201E-10,243,8.0974899246
-0.0037271976,9.1838855743,0.7509370446,-3.88336787159E-11,244,8.1453921383
-0.0288375616,9.2261571884,0.7695307732,-0.000000018,245,8.1915723948
-0.0079200268,9.2565345764,0.797778964,-3.72598595476E-10,246,8.2330542703
-0.0041897297,9.2876853943,0.7972246408,-5.51593673845E-11,247,8.2642100198
-0.0041897297,9.3198633194,0.8038250804,-5.51593673845E-11,248,8.2970579218
0.0186966658,9.3198633194,0.8038250804,4.90177933239E-09,249,8.2970579218
0.0142453909,9.3531646729,0.7976062298,2.16812529159E-09,250,8.3309349678
0.0142453909,9.3868398666,0.8083434105,2.16812529159E-09,251,8.366280487
0.0317987204,9.419260025,0.805062592,2.41151625646E-08,252,8.3988662268
0.0493085384,9.4536705017,0.8005449176,8.99140691548E-08,253,8.4335719942
0.0706299543,9.4536705017,0.8005449176,2.6425793676E-07,254,8.4335719942
0.0721734762,9.4891252518,0.7934138179,0.000000282,255,8.4697367821
0.0721734762,9.525510788,0.7994766235,0.000000282,256,8.506623973
0.0843067169,9.5601511002,0.798933506,4.49415239672E-07,257,8.5412685427
0.107644558,9.5601511002,0.798933506,9.35486445625E-07,258,8.5412685427
0.1046222448,9.5964593887,0.7902265191,8.58881733137E-07,259,8.5786062373
0.1046222448,9.6335029602,0.7990054488,8.58881733137E-07,260,8.616675855
0.115478158,9.6335029602,0.7990054488,1.15494368022E-06,261,8.616675855
0.115478158,9.6668100357,0.8001953363,1.15494368022E-06,262,8.650004178
0.1380075216,9.6668100357,0.8001953363,1.97137631186E-06,263,8.650004178
0.1309878826,9.6989736557,0.7917414904,1.68560041374E-06,264,8.6832602445
0.1309878826,9.7313947678,0.8019267917,1.68560041374E-06,265,8.7172436062
0.1453244686,9.7631816864,0.8015040159,2.30185251649E-06,266,8.7490333362
0.1600395441,9.7631816864,0.8015040159,3.07427830347E-06,267,8.7490333362
0.1912387609,9.7943639755,0.7989394069,5.24552579472E-06,268,8.7803209116
0.1904335022,9.8258867264,0.7846350074,5.17954161465E-06,269,8.8149373769
0.1904335022,9.8580198288,0.7899736762,5.17954161465E-06,270,8.8475109499
0.1703506708,9.8580198288,0.7899736762,3.70759943809E-06,271,8.8475109499
0.1912771463,9.8879184723,0.8114801645,5.24868507022E-06,272,8.8843410723
0.2223348618,9.955373764,0.7982043028,0.000008243,273,8.9530903625
0.2429734468,9.9856395721,0.7878913879,1.07581527768E-05,274,8.9850649673
0.2716492414,10.0147247314,0.7852974534,1.50344225913E-05,275,9.0142655663
0.2869981527,10.0756340027,0.7732697725,1.77295848977E-05,276,9.0763510271
0.3019880056,10.1050453186,0.7684332132,2.06552447467E-05,277,9.1061573655
0.2916576862,10.1337623596,0.7825765014,1.86072221141E-05,278,9.1381683174
0.305031538,10.1704206467,0.7922767401,2.12860705351E-05,279,9.1760882942
0.3209277391,10.2039165497,0.8000110388,2.47903714015E-05,280,9.2104655381
0.3224542141,10.2623376846,0.8075000048,2.51457986945E-05,281,9.2693647199
0.3200429678,10.2907361984,0.8202841878,2.45859011096E-05,282,9.3005081128
0.317979455,10.3205013275,0.8353557587,2.41133997174E-05,283,9.3338714933
0.3089327812,10.3499135971,0.8565490842,2.21132841293E-05,284,9.3701239229
0.3032747507,10.3839864731,0.8795003891,2.09204020522E-05,285,9.4112058322
0.3010160923,10.4181270599,0.900338769,2.0456456377E-05,286,9.4512035539
0.3149161339,10.4508638382,0.9188665152,2.34231875993E-05,287,9.4888196945
0.3327132463,10.4849042892,0.9274419546,0.000027623,288,9.5239236895
0.3287482262,10.5165901184,0.9301146269,2.66471960964E-05,289,9.5557220377
0.3177112341,10.5339546204,0.9399310946,2.40524310263E-05,290,9.5756691922
0.3067337275,10.5488653183,0.9558867216,2.16444153883E-05,291,9.5975074829
0.2796375752,10.5659971237,0.9748905301,1.64001509723E-05,292,9.6230934848
0.2488536835,10.5780010223,1.004144907,1.15582872569E-05,293,9.6547148724
0.245319128,10.5904169083,1.0408015251,1.1072750151E-05,294,9.6934170929
0.257748127,10.6203861237,1.0689609051,1.28424480452E-05,295,9.7345401345
0.266605258,10.6872014999,1.096200943,1.42123990961E-05,296,9.8066949276
0.2505782843,10.7051019669,1.1190075874,1.18002594767E-05,297,9.8356875085
0.2220207453,10.7163143158,1.1515276432,8.20808663804E-06,298,9.8700862119
0.1974654198,10.7300634384,1.1862771511,5.77476641107E-06,299,9.9074568779
0.1951061487,10.7571697235,1.2060860395,5.57024288094E-06,300,9.9410298246
0.1847639084,10.7793273926,1.2281036377,4.73056141176E-06,301,9.9722666127
0.1571991444,10.7987289429,1.2521262169,2.91347836146E-06,302,10.0031454803
0.1393435001,10.8230075836,1.3161571026,2.02918390635E-06,303,10.0716247232
0.1307891607,10.8433389664,1.3425530195,1.67794036689E-06,304,10.1049430299
0.1071486473,10.8633375168,1.3685139418,9.22616763906E-07,305,10.1377136189
0.0871884823,10.8812236786,1.3955682516,4.97094109579E-07,306,10.1701458631
0.0898869038,10.9203948975,1.4447734356,5.44691410121E-07,307,10.2330389034
0.07952106,10.9415216446,1.4686498642,3.77144470495E-07,308,10.2649202974
0.0536129475,10.9510669708,1.4994891882,1.15576706697E-07,309,10.2972030662
0.0279538631,10.9570035934,1.5305784941,1.63827486146E-08,310,10.3288541077
0.0387524366,10.9819297791,1.5449689627,4.36473928931E-08,311,10.357636052
0.0247243643,11.002705574,1.5705220699,1.13353951602E-08,312,10.3905692411
0.0086662769,11.0166110992,1.5965491533,4.88156359985E-10,313,10.4200780991
-0.001162529,11.0305042267,1.6184654236,-1.17834548044E-12,314,10.4460269313
-0.0315643549,11.0441484451,1.6382238865,-2.35858763112E-08,315,10.4700386275
-0.0348649025,11.0620479584,1.6790714264,-3.17853229489E-08,316,10.5146358706
-0.0244481564,11.0845212936,1.6883189678,-0.000000011,317,10.5389374717
-0.0222402811,11.1069660187,1.70200634,-8.25053441083E-09,318,10.5652264398
-0.0115891695,11.1278800964,1.7152841091,-1.16739601907E-09,319,10.5899993645
0.0049823523,11.1915359497,1.7316877842,9.27608140534E-11,320,10.6557348056
