,steps,vrep_steps,travelled_distances
0,347.0,473.0,14.758813858
1,189.0,254.0,7.33395385742
2,788.0,605.0,18.335647583
3,249.0,318.0,9.3657989502
4,671.0,840.0,25.9264793396
5,4030.0,5186.0,161.258773804
6,5167.0,5160.0,161.937683105
7,5183.0,5240.0,162.165863037
8,4741.0,5239.0,162.718032837
9,6113.0,5253.0,163.051132202
