distances,positions[0],positions[1],rewards,steps,travelled_distance
-0.1421822309,5.6780595779,5.9334654808,-2.15574425048E-06,155,5.1558270579
-0.1462152004,5.7125663757,5.9760742188,-2.34443844826E-06,156,5.210656098
-0.1428650618,5.7345004082,5.9941220284,-0.000002187,157,5.2390607669
-0.1442887783,5.7537527084,6.0187015533,-0.000002253,158,5.27028262
-0.1406598091,5.7783555985,6.0394282341,-2.08723493194E-06,159,5.3024524427
-0.1333189011,5.8238534927,6.0742077828,-1.77720054941E-06,160,5.3597208929
-0.1386054754,5.8238534927,6.0742077828,-1.99711201244E-06,161,5.3597208929
-0.1295217276,5.8417754173,6.0970783234,-1.62963051627E-06,162,5.388776994
-0.1386442184,5.8651795387,6.1128659248,-1.99878717957E-06,163,5.4170082047
-0.1403793097,5.8991537094,6.1606183052,-2.07477291756E-06,164,5.475613103
-0.1510835886,5.914390564,6.1884269714,-2.58650390755E-06,165,5.5073224652
-0.1721795797,5.9298129082,6.2214589119,-3.82830203013E-06,166,5.5437773386
-0.1744663715,5.9474482536,6.2532529831,-3.98287292369E-06,167,5.5801348464
-0.1540676355,5.9683089256,6.2814846039,-2.74280868517E-06,168,5.6152374396
-0.1519981623,6.0230236054,6.3169584274,-2.63376046858E-06,169,5.6804454784
-0.164460659,6.0230236054,6.3169584274,-3.33616361929E-06,170,5.6804454784
-0.1565221548,6.0360956192,6.3433089256,-0.000002876,171,5.7098602078
-0.1677014828,6.0588974953,6.3619055748,-3.53730062659E-06,172,5.7392840232
-0.1792653799,6.0840234757,6.4162397385,-4.32066446279E-06,173,5.7991465008
-0.2152808905,6.0894460678,6.4506607056,-0.000007483,174,5.8339919809
-0.230448842,6.098004818,6.4812035561,-9.17877774779E-06,175,5.8657113428
-0.2476533651,6.1058959961,6.5125031471,-1.13918422965E-05,176,5.8979903622
-0.2478340864,6.112490654,6.5441269875,-1.14167995717E-05,177,5.9302944918
-0.2604115009,6.1316375732,6.5697274208,-1.32446884036E-05,178,5.9622630186
-0.2813549042,6.1458864212,6.5999670029,-1.67041634941E-05,179,5.9956914794
-0.2813549042,6.1527452469,6.6330442429,-1.67041634941E-05,180,6.0294723512
-0.2857233286,6.1527452469,6.6330442429,-1.74943723593E-05,181,6.0294723512
-0.2952684164,6.1769151688,6.6831665039,-1.93068866956E-05,182,6.0851178916
-0.2821766138,6.2027058601,6.6992163658,-1.68509471277E-05,183,6.1154948209
-0.2855563164,6.225771904,6.7237448692,-1.74637126329E-05,184,6.1491651321
-0.2897204161,6.2433304787,6.7461724281,-1.82388967184E-05,185,6.177648442
-0.2803480625,6.268928051,6.7625932694,-1.65254745823E-05,186,6.2080602774
-0.2795569897,6.29134655,6.7825570107,-0.000016386,187,6.2380792725
-0.268686533,6.3179807663,6.796872139,-1.4547854928E-05,188,6.268316739
-0.2784175873,6.3350734711,6.8205099106,-1.61864369633E-05,189,6.2974870115
-0.2726975679,6.3519268036,6.8323860169,-1.52091540039E-05,190,6.3181044002
-0.26744771,6.3519268036,6.8323860169,-1.43475555361E-05,191,6.3181044002
